99.3437641074201, 0.47254122578112856
97.63711035993879, 54.85790731218552
149.89649970821722, 56.19203341371124
146.57953556996733, 78.55929061927677
198.89397826493882, 78.13905007285393
198.2333381046235, 99.19144984823629
253.16281476750964, 98.77212685759167
249.2265004789641, 140.87600885257817
298.8983825326742, 141.33203407435138
295.8566851278889, 154.92745804017426
348.15736448618713, 154.94580915573857
347.90962442606883, 162.84045907150698
400.18277711102064, 163.73599351104554
396.68688959601866, 191.8049423224438
448.98756895431677, 191.82329343800808
446.13855826295685, 199.27843413601113
501.0405082524966, 199.7362944693408
498.2465509078298, 205.4370685193953
547.9597229715596, 204.57731875520713
550.5059402561083, 206.771194620921
600.219112319838, 205.91144485673283
597.9343984320808, 195.38432741326346
650.2488411270522, 194.96408686684063
649.1202475198469, 230.9286031497855
698.8058929102299, 230.9460367095716
698.5719161867848, 238.40209496335282
750.8725955450832, 238.42044607891714
749.3861551843736, 202.4550122401941
796.4567666068422, 202.47152824420198
796.2916065667634, 207.73462818804757
848.5785225883883, 208.191570965599
848.7712093018135, 202.05128769777914
898.4706180288701, 201.63012959557813
899.0762048424926, 182.3320964681443
953.9919181687058, 182.3513651394868
950.3308706136247, 132.35008056139733
1005.2465839398378, 132.36934923273986
997.6492220962111, 124.47194664963683
1055.1799693903392, 124.49213287675758
1051.2298917651206, 83.70127320039785
1103.5168077867454, 84.15821597794931
1102.5258475462724, 32.4034823076895
1149.596458968741, 32.419998311697384
1149.7478556721464, 27.595490029838913
1199.4335010625296, 27.612923589625012
1199.2545776857776, 33.31461519545772
1251.555257044076, 33.332966311022005
1247.3574393587387, 0.43675655043068673
1302.2869160216248, 0.01743355978607042
1296.988031402429, 2.2085567581652867
1349.2611840873808, 3.1040911977038945
1351.9725614120082, 0.03486711957214084
